 # 1eta : Rein Sehgal default : MA=1.21
  12 1    0.37 0.000000E+00 0.000000E+00 0.000000E+00
  12 1    0.40 0.000000E+00 0.000000E+00 0.000000E+00
  12 1    0.50 0.000000E+00 0.000000E+00 0.000000E+00
  12 1    0.63 0.000000E+00 0.000000E+00 0.000000E+00
  12 1    0.75 0.574260E-03 0.727370E-04 0.902853E-04
  12 1    0.88 0.370139E-01 0.477591E-02 0.605572E-02
  12 1    1.00 0.140765E+00 0.184459E-01 0.237154E-01
  12 1    1.13 0.288001E+00 0.382276E-01 0.495890E-01
  12 1    1.25 0.452252E+00 0.606746E-01 0.791693E-01
  12 1    1.38 0.616265E+00 0.834252E-01 0.109275E+00
  12 1    1.50 0.770849E+00 0.105150E+00 0.138080E+00
  12 1    2.00 0.124134E+01 0.173301E+00 0.228060E+00
  12 1    2.50 0.149623E+01 0.212836E+00 0.278638E+00
  12 1    3.00 0.163569E+01 0.236202E+00 0.307106E+00
  12 1    3.50 0.171790E+01 0.251177E+00 0.324317E+00
  12 1    4.75 0.181778E+01 0.272118E+00 0.346046E+00
  12 1    6.00 0.186030E+01 0.283147E+00 0.355834E+00
  12 1   10.00 0.190712E+01 0.299178E+00 0.367372E+00
  12 1   50.00 0.195195E+01 0.319998E+00 0.378224E+00
  12 1  100.00 0.195997E+01 0.323106E+00 0.379688E+00
  12 1  200.00 0.196505E+01 0.324777E+00 0.380493E+00
  12 1  400.00 0.196813E+01 0.325658E+00 0.380931E+00
  12 1  650.00 0.196946E+01 0.326007E+00 0.381107E+00
  12 1 1000.00 0.197024E+01 0.326206E+00 0.381208E+00
 -12 1    0.37 0.000000E+00 0.000000E+00 0.000000E+00
 -12 1    0.40 0.000000E+00 0.000000E+00 0.000000E+00
 -12 1    0.50 0.000000E+00 0.000000E+00 0.000000E+00
 -12 1    0.63 0.000000E+00 0.000000E+00 0.000000E+00
 -12 1    0.75 0.951427E-04 0.145117E-04 0.143353E-04
 -12 1    0.88 0.531176E-02 0.102656E-02 0.928912E-03
 -12 1    1.00 0.194198E-01 0.441705E-02 0.376770E-02
 -12 1    1.13 0.408100E-01 0.101868E-01 0.841592E-02
 -12 1    1.25 0.680587E-01 0.177803E-01 0.144894E-01
 -12 1    1.38 0.998387E-01 0.265345E-01 0.215662E-01
 -12 1    1.50 0.134873E+00 0.358814E-01 0.292750E-01
 -12 1    2.00 0.288007E+00 0.726953E-01 0.617323E-01
 -12 1    2.50 0.436719E+00 0.103035E+00 0.917755E-01
 -12 1    3.00 0.568712E+00 0.126880E+00 0.117673E+00
 -12 1    3.50 0.682865E+00 0.145950E+00 0.139734E+00
 -12 1    4.75 0.904531E+00 0.180355E+00 0.182100E+00
 -12 1    6.00 0.106236E+01 0.203496E+00 0.212062E+00
 -12 1   10.00 0.135380E+01 0.244487E+00 0.267131E+00
 -12 1   50.00 0.181965E+01 0.307089E+00 0.354088E+00
 -12 1  100.00 0.189209E+01 0.316496E+00 0.367290E+00
 -12 1  200.00 0.193064E+01 0.321430E+00 0.374205E+00
 -12 1  400.00 0.195079E+01 0.323974E+00 0.377763E+00
 -12 1  650.00 0.195875E+01 0.324968E+00 0.379152E+00
 -12 1 1000.00 0.196327E+01 0.325529E+00 0.379935E+00
